Date,Open,High,Low,Close,Adj Close,Volume
2012-01-11,27.620001000000002,28.379998999999998,27.299999,28.23,28.23,672300
2012-01-12,28.48,28.620001000000002,27.809998999999998,28.25,28.25,729300
2012-01-13,28.4,28.5,22.639999,22.790001,22.790001,5500400
2012-01-17,26.620001000000002,27.34,26.41,26.6,26.6,4651600
2012-01-18,26.690001000000002,26.879998999999998,26.25,26.809998999999998,26.809998999999998,1260200
2012-01-19,27.190001000000002,27.74,26.610001,26.76,26.76,1246300
2012-01-20,26.9,27.0,26.4,26.6,26.6,662300
2012-01-23,26.809998999999998,27.209999,26.6,26.77,26.77,594600
2012-01-24,26.629998999999998,27.68,26.440001000000002,27.42,27.42,858000
2012-01-25,27.27,28.01,27.049999,27.969998999999998,27.969998999999998,611200
2012-01-26,28.07,29.58,28.0,28.940001000000002,28.940001000000002,1271100
2012-01-27,28.5,29.719998999999998,28.5,29.33,29.33,748400
2012-01-30,29.49,29.610001,28.530001000000002,29.57,29.57,729000
2012-01-31,29.9,30.0,28.870001000000002,29.07,29.07,956400
2012-02-01,29.07,29.700001,29.0,29.58,29.58,523200
2012-02-02,29.719998999999998,30.879998999999998,29.610001,30.25,30.25,805700
2012-02-03,30.41,31.33,30.25,31.15,31.15,764500
2012-02-06,31.1,31.9,31.049999,31.799999,31.799999,652100
2012-02-07,31.799999,31.799999,30.82,31.6,31.6,1021600
2012-02-08,31.6,32.009997999999996,31.290001,31.93,31.93,623700
2012-02-09,32.0,32.900002,31.43,32.580002,32.580002,1277100
2012-02-10,32.259997999999996,32.27,29.84,31.1,31.1,1874200
2012-02-13,31.549999,32.060001,30.9,31.49,31.49,1157900
2012-02-14,31.74,33.790001000000004,31.4,33.169998,33.169998,1810800
2012-02-15,33.099998,34.41,32.27,33.599998,33.599998,2761800
2012-02-16,33.5,34.509997999999996,32.540001000000004,34.18,34.18,2219700
2012-02-17,33.990002000000004,34.970001,33.5,34.970001,34.970001,1376700
2012-02-21,34.869999,34.869999,33.810001,34.5,34.5,1135800
2012-02-22,34.5,34.720001,32.5,34.220001,34.220001,1654600
2012-02-23,33.990002000000004,34.970001,33.560001,34.529999,34.529999,820400
2012-02-24,34.23,34.52,33.27,33.75,33.75,959900
2012-02-27,33.41,34.0,33.0,33.619999,33.619999,606000
2012-02-28,33.639998999999996,34.439999,33.169998,33.810001,33.810001,612200
2012-02-29,33.810001,34.119999,33.139998999999996,33.41,33.41,535700
2012-03-01,33.509997999999996,34.5,33.310001,34.41,34.41,703500
2012-03-02,34.400002,34.5,33.709998999999996,34.040001000000004,34.040001000000004,550000
2012-03-05,34.349998,34.400002,33.459998999999996,33.77,33.77,467000
2012-03-06,33.25,33.279999,32.619999,33.110001000000004,33.110001000000004,573800
2012-03-07,33.119999,33.310001,32.91,33.119999,33.119999,364900
2012-03-08,33.110001000000004,33.490002000000004,33.040001000000004,33.07,33.07,633300
2012-03-09,33.200001,35.310001,33.200001,34.740002000000004,34.740002000000004,1553400
2012-03-12,34.689999,36.290001000000004,34.599998,36.009997999999996,36.009997999999996,1963300
2012-03-13,36.509997999999996,36.59,35.5,36.09,36.09,1001600
2012-03-14,36.0,36.0,34.799999,35.290001000000004,35.290001000000004,851500
2012-03-15,35.279999,35.48,34.779999,35.0,35.0,571600
2012-03-16,34.900002,35.889998999999996,34.830002,35.32,35.32,729300
2012-03-19,35.259997999999996,35.32,34.540001000000004,34.98,34.98,1015600
2012-03-20,34.98,35.200001,34.57,34.959998999999996,34.959998999999996,567000
2012-03-21,34.939999,35.299999,34.599998,35.150002,35.150002,607200
2012-03-22,34.970001,35.150002,34.299999,34.400002,34.400002,522400
2012-03-23,34.259997999999996,34.630001,33.150002,34.080002,34.080002,1170600
2012-03-26,35.59,38.09,35.040001000000004,37.400002,37.400002,3140500
2012-03-27,37.16,39.950001,37.029999,37.939999,37.939999,2539200
2012-03-28,37.779999,38.439999,37.110001000000004,37.849998,37.849998,955000
2012-03-29,38.189999,38.189999,37.029999,37.330002,37.330002,796400
2012-03-30,37.52,37.939999,36.68,37.240002000000004,37.240002000000004,886400
2012-04-02,37.330002,37.970001,36.529999,36.580002,36.580002,1028600
2012-04-03,36.700001,38.470001,36.669998,38.009997999999996,38.009997999999996,1098100
2012-04-04,35.27,35.490002000000004,34.689999,35.0,35.0,4481800
2012-04-05,35.099998,35.439999,34.41,34.48,34.48,1509400
2012-04-09,34.099998,34.290001000000004,33.099998,33.150002,33.150002,1655700
2012-04-10,33.150002,33.849998,32.099998,32.459998999999996,32.459998999999996,1847700
2012-04-11,33.240002000000004,33.290001000000004,32.009997999999996,33.09,33.09,1105500
2012-04-12,33.77,34.48,32.919998,33.439999,33.439999,1033900
2012-04-13,33.939999,34.040001000000004,32.849998,33.59,33.59,649600
2012-04-16,33.41,33.700001,32.09,32.25,32.25,1099600
2012-04-17,32.43,33.07,32.040001000000004,32.240002000000004,32.240002000000004,1115500
2012-04-18,32.09,32.75,31.530001000000002,32.66,32.66,823100
2012-04-19,32.75,33.43,32.5,33.16,33.16,774900
2012-04-20,33.139998999999996,33.73,32.939999,33.16,33.16,821800
2012-04-23,32.860001000000004,32.970001,31.709999,31.940001000000002,31.940001000000002,890800
2012-04-24,31.82,32.200001,31.0,31.82,31.82,674500
2012-04-25,32.07,32.990002000000004,32.07,32.91,32.91,712200
2012-04-26,32.959998999999996,33.52,32.91,33.490002000000004,33.490002000000004,425300
2012-04-27,33.599998,33.630001,32.91,33.34,33.34,591000
2012-04-30,33.27,33.360001000000004,32.580002,33.130001,33.130001,413900
2012-05-01,33.130001,34.209998999999996,33.130001,33.779999,33.779999,659000
2012-05-02,33.5,34.389998999999996,33.389998999999996,33.939999,33.939999,497300
2012-05-03,33.91,34.0,32.130001,32.459998999999996,32.459998999999996,841300
2012-05-04,32.32,32.459998999999996,31.4,31.83,31.83,1247500
2012-05-07,31.959999,32.580002,31.610001,32.470001,32.470001,1158000
2012-05-08,32.5,32.73,29.370001000000002,30.190001000000002,30.190001000000002,3097200
2012-05-09,30.299999,30.77,29.76,30.059998999999998,30.059998999999998,1947900
2012-05-10,32.970001,34.68,32.400002,32.959998999999996,32.959998999999996,5556300
2012-05-11,32.490002000000004,33.439999,32.16,32.25,32.25,1221300
2012-05-14,31.92,32.130001,30.049999,30.059998999999998,30.059998999999998,1380900
2012-05-15,30.26,30.959999,29.219998999999998,29.43,29.43,1585700
2012-05-16,29.58,30.18,28.879998999999998,29.18,29.18,1257100
2012-05-17,29.299999,29.790001,28.24,28.57,28.57,1149000
2012-05-18,28.370001000000002,28.459999,26.83,27.559998999999998,27.559998999999998,1616500
2012-05-21,27.58,29.26,27.120001000000002,28.77,28.77,1475200
2012-05-22,30.1,31.34,30.0,30.799999,30.799999,2366200
2012-05-23,30.559998999999998,31.049999,29.5,31.02,31.02,1220400
2012-05-24,31.25,31.25,29.690001000000002,30.280001000000002,30.280001000000002,1075600
2012-05-25,30.16,30.41,29.200001,29.809998999999998,29.809998999999998,757000
2012-05-29,30.01,31.93,30.01,31.690001000000002,31.690001000000002,1650000
2012-05-30,31.08,31.42,30.24,30.41,30.41,1307200
2012-05-31,30.07,30.290001,28.75,29.5,29.5,1118700
2012-06-01,28.530001000000002,29.16,27.76,28.15,28.15,885800
2012-06-04,28.030001000000002,28.41,27.110001,27.879998999999998,27.879998999999998,1030900
2012-06-05,27.84,28.389999,27.559998999999998,27.91,27.91,630900
2012-06-06,28.200001,29.450001,28.139999,29.219998999999998,29.219998999999998,909900
2012-06-07,29.809998999999998,29.870001000000002,28.85,28.93,28.93,492100
2012-06-08,28.860001,30.190001000000002,28.15,30.08,30.08,881100
2012-06-11,30.309998999999998,31.0,28.959999,29.120001000000002,29.120001000000002,636000
2012-06-12,29.23,29.84,28.809998999999998,29.66,29.66,569000
2012-06-13,29.549999,30.639999,29.469998999999998,29.77,29.77,844100
2012-06-14,30.18,30.65,28.620001000000002,29.389999,29.389999,872200
2012-06-15,29.389999,29.950001,28.809998999999998,29.91,29.91,646800
2012-06-18,29.940001000000002,32.330002,29.5,31.84,31.84,1256800
2012-06-19,32.02,32.66,31.5,32.09,32.09,911100
2012-06-20,33.5,34.5,33.209998999999996,33.779999,33.779999,3422400
2012-06-21,34.259997999999996,34.279999,31.84,32.189999,32.189999,1891900
2012-06-22,32.599998,33.98,32.459998999999996,33.790001000000004,33.790001000000004,3046600
2012-06-25,33.939999,34.119999,32.75,33.110001000000004,33.110001000000004,1498500
2012-06-26,32.049999,32.349998,31.389999,31.610001,31.610001,2613900
2012-06-27,31.9,32.450001,31.57,31.959999,31.959999,1047200
2012-06-28,31.9,32.110001000000004,30.620001000000002,31.41,31.41,914100
2012-06-29,32.799999,32.799999,31.0,31.290001,31.290001,1125800
2012-07-02,31.35,31.799999,30.190001000000002,30.4,30.4,1315600
2012-07-03,30.6,31.0,30.4,30.66,30.66,947000
2012-07-05,30.809998999999998,31.67,30.799999,31.23,31.23,1253800
2012-07-06,30.99,31.73,30.799999,30.99,30.99,784500
2012-07-09,30.940001000000002,31.83,30.67,31.49,31.49,910500
2012-07-10,31.540001,32.48,30.889999,31.27,31.27,758400
2012-07-11,31.57,31.68,31.01,31.51,31.51,638600
2012-07-12,31.290001,33.009997999999996,30.799999,32.700001,32.700001,1125700
2012-07-13,32.970001,34.400002,32.830002,34.25,34.25,1304800
2012-07-16,34.32,36.0,33.900002,35.959998999999996,35.959998999999996,1744000
2012-07-17,35.0,35.209998999999996,32.380001,33.349998,33.349998,2569300
2012-07-18,31.42,33.669998,31.059998999999998,32.150002,32.150002,2881900
2012-07-19,32.720001,33.150002,32.040001000000004,32.27,32.27,1435900
2012-07-20,32.07,32.25,31.25,31.790001,31.790001,1568500
2012-07-23,31.049999,31.299999,30.620001000000002,30.66,30.66,1386800
2012-07-24,30.66,31.040001,29.620001000000002,29.84,29.84,1500300
2012-07-25,29.92,29.98,28.75,28.950001,28.950001,2842200
2012-07-26,29.9,30.0,27.639999,28.129998999999998,28.129998999999998,2262300
2012-07-27,28.709999,29.66,28.1,29.51,29.51,1673000
2012-07-30,29.51,30.25,27.209999,27.35,27.35,2065200
2012-07-31,27.540001,27.969998999999998,27.35,27.42,27.42,1575100
2012-08-01,27.99,27.99,26.030001000000002,26.25,26.25,1592300
2012-08-02,26.84,26.85,25.52,26.1,26.1,1305100
2012-08-03,26.9,27.549999,26.74,27.27,27.27,1209500
2012-08-06,27.549999,28.700001,27.549999,28.27,28.27,1528200
2012-08-07,28.77,30.9,28.5,30.25,30.25,2387200
2012-08-08,29.9,30.0,28.59,29.09,29.09,1308900
2012-08-09,29.52,30.0,29.129998999999998,29.41,29.41,672600
2012-08-10,29.309998999999998,29.940001000000002,29.309998999999998,29.940001000000002,29.940001000000002,707400
2012-08-13,29.690001000000002,31.299999,29.1,31.17,31.17,870100
2012-08-14,30.75,31.17,29.26,29.42,29.42,793400
2012-08-15,29.389999,29.700001,28.809998999999998,29.4,29.4,525400
2012-08-16,29.530001000000002,30.389999,29.5,30.299999,30.299999,669000
2012-08-17,30.290001,30.709999,29.98,30.01,30.01,508200
2012-08-20,30.15,30.389999,29.1,29.51,29.51,1179100
2012-08-21,29.58,30.0,29.0,29.110001,29.110001,761600
2012-08-22,29.01,30.040001,29.01,29.950001,29.950001,775500
2012-08-23,30.0,30.85,29.65,30.73,30.73,1471000
2012-08-24,30.059998999999998,30.24,29.41,29.5,29.5,1429400
2012-08-27,29.57,29.700001,28.17,28.32,28.32,1350400
2012-08-28,28.4,29.379998999999998,28.0,28.690001000000002,28.690001000000002,1402700
2012-08-29,28.49,28.639999,28.02,28.41,28.41,838900
2012-08-30,28.6,28.74,28.1,28.41,28.41,656400
2012-08-31,28.610001,28.84,28.200001,28.52,28.52,539800
2012-09-04,28.52,28.99,27.9,28.139999,28.139999,752500
2012-09-05,28.01,28.5,27.809998999999998,27.940001000000002,27.940001000000002,639300
2012-09-06,28.0,28.9,27.9,28.549999,28.549999,841700
2012-09-07,28.549999,29.57,28.5,29.35,29.35,953200
2012-09-10,29.200001,29.35,27.299999,27.370001000000002,27.370001000000002,1483300
2012-09-11,27.76,28.16,27.4,27.799999,27.799999,1014900
2012-09-12,27.9,28.58,27.799999,28.280001000000002,28.280001000000002,1145200
2012-09-13,28.57,29.5,28.48,29.48,29.48,1484700
2012-09-14,30.0,30.65,29.65,30.389999,30.389999,1536600
2012-09-17,32.349998,32.779999,31.51,32.540001000000004,32.540001000000004,3212800
2012-09-18,31.879998999999998,31.9,30.68,31.34,31.34,1788500
2012-09-19,31.0,31.74,30.940001000000002,31.049999,31.049999,1048500
2012-09-20,30.93,31.5,30.68,30.9,30.9,912400
2012-09-21,31.1,31.49,29.540001,30.02,30.02,1870000
2012-09-24,29.51,31.030001000000002,29.4,30.66,30.66,1301900
2012-09-25,28.620001000000002,29.48,27.530001000000002,27.66,27.66,5680400
2012-09-26,27.66,28.4,27.48,27.540001,27.540001,1527200
2012-09-27,27.82,28.540001,27.6,28.49,28.49,1758600
2012-09-28,28.73,29.889999,28.610001,29.280001000000002,29.280001000000002,4343400
2012-10-01,29.5,29.889999,29.0,29.16,29.16,884400
2012-10-02,29.280001000000002,29.889999,29.0,29.799999,29.799999,729000
2012-10-03,29.75,29.950001,29.24,29.299999,29.299999,1052800
2012-10-04,30.0,30.1,28.65,29.4,29.4,1541300
2012-10-05,29.700001,29.809998999999998,28.68,28.889999,28.889999,938600
2012-10-08,28.860001,29.4,28.610001,29.25,29.25,889700
2012-10-09,29.120001000000002,29.120001000000002,28.25,28.370001000000002,28.370001000000002,1193000
2012-10-10,28.389999,28.719998999999998,28.01,28.4,28.4,503600
2012-10-11,28.940001000000002,28.98,28.25,28.32,28.32,450600
2012-10-12,28.32,28.73,27.5,27.639999,27.639999,987600
2012-10-15,28.02,28.049999,26.860001,27.33,27.33,1468700
2012-10-16,27.67,28.09,27.34,28.059998999999998,28.059998999999998,479300
2012-10-17,28.25,28.84,27.799999,28.82,28.82,668000
2012-10-18,28.99,28.99,27.780001000000002,28.040001,28.040001,741000
2012-10-19,27.83,28.200001,27.299999,27.74,27.74,1027400
2012-10-22,27.99,28.0,27.360001,27.85,27.85,470200
2012-10-23,27.379998999999998,28.559998999999998,27.370001000000002,28.389999,28.389999,749000
2012-10-24,28.52,28.52,27.25,27.42,27.42,1016400
2012-10-25,27.799999,27.799999,27.450001,27.52,27.52,577700
2012-10-26,27.530001000000002,27.799999,27.02,27.379998999999998,27.379998999999998,477400
2012-10-31,27.700001,28.35,27.370001000000002,28.129998999999998,28.129998999999998,775200
2012-11-01,28.25,29.49,28.200001,29.25,29.25,1024100
2012-11-02,29.27,29.549999,28.549999,28.92,28.92,1030300
2012-11-05,29.799999,31.58,29.33,31.5,31.5,2048900
2012-11-06,30.610001,31.200001,29.950001,31.15,31.15,2324000
2012-11-07,31.0,32.049999,30.809998999999998,31.540001,31.540001,1714500
2012-11-08,31.01,31.879998999999998,30.940001000000002,31.309998999999998,31.309998999999998,1274000
2012-11-09,30.6,30.93,29.85,30.32,30.32,863000
2012-11-12,30.290001,31.42,30.16,31.07,31.07,555900
2012-11-13,31.290001,32.0,30.719998999999998,31.610001,31.610001,998300
2012-11-14,31.959999,32.119999,31.200001,31.379998999999998,31.379998999999998,871300
2012-11-15,31.299999,31.440001000000002,30.5,30.82,30.82,984000
2012-11-16,31.15,32.0,30.59,31.84,31.84,908700
2012-11-19,32.07,33.25,31.84,32.919998,32.919998,1392400
2012-11-20,32.799999,33.099998,31.91,33.0,33.0,922500
2012-11-21,32.610001000000004,33.470001,32.290001000000004,32.470001,32.470001,963200
2012-11-23,32.599998,32.830002,31.700001,32.130001,32.130001,430300
2012-11-26,32.099998,32.299999,31.620001000000002,32.27,32.27,495800
2012-11-27,32.130001,32.66,31.52,32.150002,32.150002,910800
2012-11-28,32.0,34.290001000000004,31.91,33.23,33.23,1525200
2012-11-29,33.439999,34.0,32.869999,33.689999,33.689999,1103400
2012-11-30,33.630001,34.279999,33.009997999999996,33.82,33.82,1420300
2012-12-03,33.889998999999996,35.0,33.5,34.619999,34.619999,2085700
2012-12-04,34.080002,34.799999,33.549999,33.900002,33.900002,1263300
2012-12-05,33.82,34.189999,33.580002,33.709998999999996,33.709998999999996,661500
2012-12-06,33.82,34.799999,33.5,33.900002,33.900002,660400
2012-12-07,34.299999,34.490002000000004,33.849998,34.169998,34.169998,664400
2012-12-10,34.43,34.799999,34.18,34.57,34.57,929800
2012-12-11,34.599998,35.5,34.459998999999996,35.279999,35.279999,1572600
2012-12-12,35.209998999999996,35.799999,34.950001,35.259997999999996,35.259997999999996,2063800
2012-12-13,35.259997999999996,35.299999,32.75,33.610001000000004,33.610001000000004,2151300
2012-12-14,33.779999,34.400002,33.59,33.810001,33.810001,1023000
2012-12-17,33.77,34.5,33.75,34.400002,34.400002,824900
2012-12-18,34.259997999999996,35.07,34.259997999999996,34.59,34.59,1553900
2012-12-19,34.75,35.259997999999996,34.52,34.610001000000004,34.610001000000004,1298800
2012-12-20,34.509997999999996,34.790001000000004,34.049999,34.43,34.43,921200
2012-12-21,33.939999,34.169998,33.580002,34.0,34.0,1492400
2012-12-24,33.639998999999996,34.349998,33.549999,34.279999,34.279999,375800
2012-12-26,33.959998999999996,34.5,33.5,33.59,33.59,601400
2012-12-27,33.5,33.91,33.0,33.689999,33.689999,561100
2012-12-28,33.380001,33.650002,33.02,33.220001,33.220001,414100
2012-12-31,33.0,33.970001,33.0,33.869999,33.869999,594900
2013-01-02,35.0,35.450001,34.709998999999996,35.360001000000004,35.360001000000004,1194800
2013-01-03,35.18,35.450001,34.75,34.77,34.77,742000
2013-01-04,34.799999,34.799999,33.919998,34.400002,34.400002,674000
2013-01-07,34.799999,34.799999,33.900002,34.34,34.34,442000
2013-01-08,34.5,34.5,33.110001000000004,33.68,33.68,1284000
2013-01-09,34.009997999999996,34.189999,33.400002,33.639998999999996,33.639998999999996,698000
2013-01-10,33.869999,33.990002000000004,33.380001,33.529999,33.529999,922500
2013-01-11,34.040001000000004,34.040001000000004,32.110001000000004,32.91,32.91,1563200
2013-01-14,33.080002,33.380001,32.849998,33.259997999999996,33.259997999999996,925100
2013-01-15,33.110001000000004,34.25,33.080002,33.900002,33.900002,1624200
2013-01-16,33.849998,34.23,33.73,34.099998,34.099998,1378200
2013-01-17,34.16,34.849998,33.919998,34.380001,34.380001,1436700
2013-01-18,34.740002000000004,34.779999,33.82,34.52,34.52,3555100
2013-01-22,34.560001,35.549999,34.259997999999996,35.189999,35.189999,1920200
2013-01-23,35.02,36.240002000000004,34.959998999999996,36.0,36.0,1564300
2013-01-24,36.0,37.720001,35.84,36.990002000000004,36.990002000000004,1970400
2013-01-25,37.0,37.540001000000004,36.799999,36.98,36.98,1287800
2013-01-28,36.860001000000004,38.709998999999996,36.860001000000004,38.029999,38.029999,1986000
2013-01-29,38.099998,38.439999,37.130001,37.950001,37.950001,1426600
2013-01-30,37.849998,38.0,37.43,37.52,37.52,968100
2013-01-31,37.869999,37.869999,36.93,37.509997999999996,37.509997999999996,901400
2013-02-01,38.169998,38.5,37.619999,38.299999,38.299999,1100600
2013-02-04,38.400002,38.419998,37.59,37.740002000000004,37.740002000000004,1128000
2013-02-05,38.0,38.650002,37.68,38.130001,38.130001,1310200
2013-02-06,38.18,39.389998999999996,37.900002,39.169998,39.169998,1893200
2013-02-07,39.189999,39.68,38.950001,39.48,39.48,1196600
2013-02-08,39.450001,40.0,39.139998999999996,39.240002000000004,39.240002000000004,1139800
2013-02-11,37.98,39.150002,37.5,38.419998,38.419998,3266300
2013-02-12,38.450001,38.869999,37.290001000000004,37.889998999999996,37.889998999999996,2261300
2013-02-13,38.299999,39.0,38.049999,38.450001,38.450001,966800
2013-02-14,38.639998999999996,38.75,38.209998999999996,38.27,38.27,990700
2013-02-15,38.5,38.509997999999996,36.950001,37.040001000000004,37.040001000000004,2017600
2013-02-19,37.360001000000004,39.290001000000004,37.310001,39.279999,39.279999,2701400
2013-02-20,39.299999,39.650002,38.459998999999996,38.540001000000004,38.540001000000004,3122000
2013-02-21,36.490002000000004,37.389998999999996,34.540001000000004,35.16,35.16,9037800
2013-02-22,35.720001,36.389998999999996,35.599998,36.110001000000004,36.110001000000004,2547300
2013-02-25,36.150002,36.75,34.34,34.380001,34.380001,2889400
2013-02-26,34.459998999999996,34.959998999999996,33.799999,34.43,34.43,2762900
2013-02-27,34.41,35.41,34.400002,35.099998,35.099998,1959200
2013-02-28,35.889998999999996,36.099998,34.369999,34.830002,34.830002,1964900
2013-03-01,35.0,35.080002,34.25,34.650002,34.650002,1546600
2013-03-04,34.77,35.830002,34.700001,35.580002,35.580002,1757700
2013-03-05,36.0,36.919998,35.790001000000004,36.650002,36.650002,2087000
2013-03-06,37.009997999999996,37.880001,36.970001,37.689999,37.689999,1150000
2013-03-07,37.73,38.650002,36.880001,38.23,38.23,1158300
2013-03-08,38.060001,39.439999,37.360001000000004,38.470001,38.470001,912100
2013-03-11,38.869999,39.439999,38.650002,39.099998,39.099998,1579500
2013-03-12,38.900002,39.380001,38.849998,39.119999,39.119999,1275100
2013-03-13,39.0,39.490002000000004,38.810001,38.98,38.98,822000
2013-03-14,38.900002,38.91,36.77,36.849998,36.849998,2021000
2013-03-15,36.639998999999996,36.650002,35.209998999999996,35.290001000000004,35.290001000000004,3279600
2013-03-18,35.299999,36.060001,34.919998,35.150002,35.150002,1316100
2013-03-19,35.25,35.599998,34.939999,35.080002,35.080002,1098500
2013-03-20,35.259997999999996,36.07,35.16,35.950001,35.950001,1423000
2013-03-21,35.950001,37.060001,35.740002000000004,36.009997999999996,36.009997999999996,1146300
2013-03-22,36.200001,36.799999,36.200001,36.619999,36.619999,440200
2013-03-25,37.099998,38.52,36.77,37.529999,37.529999,2378800
2013-03-26,37.98,38.220001,37.66,37.860001000000004,37.860001000000004,1808200
2013-03-27,37.939999,38.380001,37.310001,38.16,38.16,1296300
2013-03-28,38.23,38.240002000000004,37.75,37.889998999999996,37.889998999999996,1158700
2013-04-01,42.360001000000004,46.68,41.700001,43.93,43.93,14098500
2013-04-02,43.599998,45.5,43.509997999999996,44.34,44.34,6652400
2013-04-03,43.099998,43.470001,40.209998999999996,41.099998,41.099998,5643600
2013-04-04,41.110001000000004,42.25,40.810001,42.009997999999996,42.009997999999996,2264800
2013-04-05,42.0,42.0,40.5,41.369999,41.369999,1552400
2013-04-08,41.970001,42.549999,41.509997999999996,41.830002,41.830002,1679000
2013-04-09,41.799999,41.830002,40.330002,40.5,40.5,1696100
2013-04-10,40.700001,42.009997999999996,40.610001000000004,41.860001000000004,41.860001000000004,2121100
2013-04-11,42.060001,44.549999,41.75,43.59,43.59,3447400
2013-04-12,43.25,45.139998999999996,43.049999,43.75,43.75,3149400
2013-04-15,43.5,43.799999,42.509997999999996,43.299999,43.299999,1681400
2013-04-16,44.189999,46.139998999999996,43.91,45.59,45.59,3180400
2013-04-17,45.5,45.950001,44.540001000000004,45.450001,45.450001,2118500
2013-04-18,45.98,47.599998,45.389998999999996,46.970001,46.970001,3367900
2013-04-19,47.459998999999996,49.880001,47.07,47.830002,47.830002,3011700
2013-04-22,48.599998,50.200001,47.75,50.189999,50.189999,3939400
2013-04-23,51.0,52.919998,50.66,51.009997999999996,51.009997999999996,3733800
2013-04-24,50.900002,51.049999,48.98,50.43,50.43,2630000
2013-04-25,50.5,52.400002,50.5,52.0,52.0,2795900
2013-04-26,53.130001,53.740002000000004,50.619999,51.200001,51.200001,3622100
2013-04-29,51.759997999999996,54.990002000000004,51.200001,54.939999,54.939999,3639700
2013-04-30,56.0,58.18,53.759997999999996,53.990002000000004,53.990002000000004,5522600
2013-05-01,55.990002000000004,55.990002000000004,53.0,53.279999,53.279999,2742800
2013-05-02,53.849998,55.27,53.700001,54.110001000000004,54.110001000000004,3050400
2013-05-03,56.470001,56.470001,54.5,54.549999,54.549999,3378700
2013-05-06,56.389998999999996,59.66,55.5,59.5,59.5,4366700
2013-05-07,62.0,62.369999,55.119999,55.509997999999996,55.509997999999996,9991000
2013-05-08,57.5,58.200001,55.709998999999996,55.790001000000004,55.790001000000004,6769900
2013-05-09,70.120003,75.769997,63.689999,69.400002,69.400002,28605000
2013-05-10,69.650002,81.0,69.25,76.760002,76.760002,25082600
2013-05-13,80.989998,88.0,79.150002,87.800003,87.800003,22416900
2013-05-14,94.220001,97.120003,81.150002,83.239998,83.239998,37163900
2013-05-15,81.800003,86.879997,78.110001,84.839996,84.839996,16878700
2013-05-16,94.699997,95.0,88.660004,92.25,92.25,21614000
2013-05-17,92.5,94.440002,87.5,91.5,91.5,19002200
2013-05-20,91.120003,92.5,88.629997,89.940002,89.940002,8348400
2013-05-21,88.5,89.989998,85.279999,87.589996,87.589996,8998200
2013-05-22,86.370003,90.959999,85.5,87.239998,87.239998,8568000
2013-05-23,84.809998,93.010002,83.050003,92.730003,92.730003,12022200
2013-05-24,92.599998,97.949997,92.0,97.08000200000001,97.08000200000001,16124200
2013-05-28,101.550003,110.75,100.300003,110.33000200000001,110.33000200000001,19691900
2013-05-29,113.550003,114.900002,99.0,104.629997,104.629997,25099500
2013-05-30,102.459999,109.540001,101.199997,104.949997,104.949997,16133700
2013-05-31,106.260002,106.440002,97.730003,97.760002,97.760002,15172000
2013-06-03,97.620003,97.620003,88.25,92.589996,92.589996,19139600
2013-06-04,92.75,96.41999799999999,92.400002,94.839996,94.839996,8856100
2013-06-05,93.660004,97.970001,89.110001,95.370003,95.370003,12224800
2013-06-06,95.25,99.269997,95.110001,97.349998,97.349998,9510900
2013-06-07,98.0,102.900002,96.699997,102.040001,102.040001,10711600
2013-06-10,98.93,102.519997,98.57,100.050003,100.050003,9228600
2013-06-11,98.18,98.68,94.050003,94.470001,94.470001,7394000
2013-06-12,96.800003,100.480003,95.75,97.730003,97.730003,9192700
2013-06-13,99.0,99.279999,95.120003,98.18,98.18,5961600
2013-06-14,100.0,102.519997,99.33000200000001,100.300003,100.300003,6564700
2013-06-17,103.599998,104.75,101.199997,102.199997,102.199997,7066200
2013-06-18,101.75,103.980003,99.199997,103.389999,103.389999,8795300
2013-06-19,102.059998,106.66999799999999,102.010002,104.68,104.68,8578900
2013-06-20,104.650002,107.129997,99.449997,100.650002,100.650002,10106500
2013-06-21,103.699997,103.699997,97.5,99.550003,99.550003,11718600
2013-06-24,96.5,102.870003,95.300003,101.489998,101.489998,7119800
2013-06-25,103.099998,104.199997,100.550003,102.400002,102.400002,5848700
2013-06-26,103.800003,105.870003,102.660004,105.720001,105.720001,6602600
2013-06-27,106.75,110.25,106.129997,109.25,109.25,8744900
2013-06-28,108.57,109.440002,106.709999,107.360001,107.360001,5748600
2013-07-01,109.360001,117.769997,109.150002,117.18,117.18,10903600
2013-07-02,118.25,121.889999,115.5,117.82,117.82,12064100
2013-07-03,118.0,119.25,114.269997,115.239998,115.239998,4806700
2013-07-05,118.32,120.279999,115.699997,120.089996,120.089996,6818700
2013-07-08,121.370003,122.18,118.82,121.610001,121.610001,7814200
2013-07-09,124.639999,125.32,121.910004,123.449997,123.449997,8603300
2013-07-10,123.190002,123.25,120.790001,122.269997,122.269997,5600100
2013-07-11,124.879997,126.089996,122.349998,125.610001,125.610001,7483600
2013-07-12,125.5,129.940002,124.510002,129.899994,129.899994,11344000
2013-07-15,133.029999,133.259995,126.82,127.260002,127.260002,9922400
2013-07-16,126.279999,126.32,107.300003,109.050003,109.050003,32371900
2013-07-17,106.519997,121.620003,104.5,120.25,120.25,26029000
2013-07-18,120.970001,122.730003,116.18,119.029999,119.029999,11398100
2013-07-19,118.5,120.550003,116.510002,119.68,119.68,5890300
2013-07-22,119.889999,126.68,119.879997,122.43,122.43,9797800
2013-07-23,124.0,125.559998,121.82,122.739998,122.739998,7736400
